Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_Tng Hp Nn nh Sng Honkai Star Rail/img_Xo Hiu ng Xu_jet-tabs__label-image""))",Chrome 125.0.0.0,,,29-05-2024 17:31:44,29-05-2024 17:31:46,1.586s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tng Hp Nn nh Sng Honkai Star Rail/div_Ngy Ngn H Sp""), 0)",Chrome 125.0.0.0,,,29-05-2024 17:31:46,29-05-2024 17:31:46,0.301s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:31:46,29-05-2024 17:31:46,0.156s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/NonAnhSang/Catalogs/5-star (1),Chrome 125.0.0.0,,,29-05-2024 17:31:46,29-05-2024 17:31:56,9.754s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:31:46,29-05-2024 17:31:47,0.797s,PASSED
"navigateToUrl(""https://honkai-builds.com/non-anh-sang"")",Chrome 125.0.0.0,,,29-05-2024 17:31:47,29-05-2024 17:31:54,6.875s,PASSED
"click(findTestObject(""Object Repository/Page_Tng Hp Nn nh Sng Honkai Star Rail/img_Xo Hiu ng Xu_jet-tabs__label-image (1)""))",Chrome 125.0.0.0,,,29-05-2024 17:31:54,29-05-2024 17:31:56,1.525s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tng Hp Nn nh Sng Honkai Star Rail/div_Hng n Sinh Mnh Th Hai""), 0)",Chrome 125.0.0.0,,,29-05-2024 17:31:56,29-05-2024 17:31:56,0.309s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:31:56,29-05-2024 17:31:56,0.194s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/Rank/DanhDon,Chrome 125.0.0.0,,,29-05-2024 17:31:56,29-05-2024 17:32:11,15.299s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:31:56,29-05-2024 17:31:57,0.759s,PASSED
"navigateToUrl(""https://honkai-builds.com/xep-hang"")",Chrome 125.0.0.0,,,29-05-2024 17:31:57,29-05-2024 17:32:10,12.770s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Bng Xp Hng Nhn Vt Honkai Star Rail Mi Nht/div_Acheron (1)""), 0)",Chrome 125.0.0.0,,,29-05-2024 17:32:10,29-05-2024 17:32:11,1.547s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:32:11,29-05-2024 17:32:11,0.152s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/Rank/DanhLan,Chrome 125.0.0.0,,,29-05-2024 17:32:11,29-05-2024 17:32:29,17.836s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:32:12,29-05-2024 17:32:12,0.709s,PASSED
